Ticket_#,Customer_Complaint,Date,Date_month_year,Time,Received_Via,City,State,Zip_code,Status,Filing_on_Behalf_of_Someone,Complaint_Type,Status_Group,Cleaned_Complaint
327394,Fraudulent billing practice,06-07-2015,06-Jul-15,1:35:54 PM,Customer Care Call,Lancaster,Pennsylvania,17602,Solved,No,Billing/Charges,Resolved,fraudulent billing practice
359952,Not receiving network speed as advertised,23-06-2015,23-Jun-15,7:44:18 PM,Customer Care Call,Lancaster,Pennsylvania,17603,Open,No,Internet Speed,Unresolved,not receiving network speed as advertised
217488,Internet Speed/Service,04-03-2015,04-Mar-15,11:45:34 PM,Internet,Lansing,Michigan,48917,Closed,No,Internet Speed,Unresolved,internet speedservice
254865,Comcast not honoring agreement,24-04-2015,24-Apr-15,11:10:28 AM,Customer Care Call,Lansing,Michigan,48910,Closed,No,Other/Technical,Unresolved,comcast not honoring agreement
287152,Falsified unreturned equipment fees,13-05-2015,13-May-15,10:12:47 AM,Internet,Lansing,Michigan,48912,Solved,No,Billing/Charges,Resolved,falsified unreturned equipment fees
360633,Slow comcast internet,24-06-2015,24-Jun-15,12:29:01 AM,Customer Care Call,Lansing,Michigan,48917,Solved,No,Internet Speed,Resolved,slow comcast internet
360805,Comcast not delivering advertised speed,24-06-2015,24-Jun-15,3:40:52 AM,Internet,Lansing,Michigan,48917,Open,No,Internet Speed,Unresolved,comcast not delivering advertised speed
368658,Comcast Support,26-06-2015,26-Jun-15,3:40:10 PM,Internet,Lansing,Michigan,48911,Pending,No,Customer Service,Unresolved,comcast support
268345,Several issues,05-01-2015,05-Jan-15,11:47:17 AM,Internet,Lantana,Florida,33462,Closed,No,Other/Technical,Unresolved,several issues
281869,Inappropriate billing,05-09-2015,05-Sep-15,2:10:19 PM,Customer Care Call,Lantana,Florida,33462,Closed,No,Billing/Charges,Unresolved,inappropriate billing
290320,comcast internet offer,14-05-2015,14-May-15,3:43:29 PM,Internet,Larkspur,California,94939,Solved,No,Other/Technical,Resolved,comcast internet offer
323021,Comcast Las Cruces New Mexico,06-04-2015,06-Apr-15,11:50:46 AM,Customer Care Call,Las Cruces,New Mexico,88011,Closed,No,Other/Technical,Unresolved,comcast las cruces new mexico
371411,Unfair Billing Practices,29-06-2015,29-Jun-15,12:41:11 AM,Customer Care Call,Las Cruces,New Mexico,88011,Solved,No,Billing/Charges,Resolved,unfair billing practices
270736,Comcast Stockholder Response,05-03-2015,05-Mar-15,5:36:02 PM,Customer Care Call,Las Vegas,Nevada,89104,Closed,No,Other/Technical,Unresolved,comcast stockholder response
334003,Xfinity Cable & Internet repackage scam,06-10-2015,06-Oct-15,9:50:41 PM,Customer Care Call,Lauderhill,Florida,33313,Solved,No,Other/Technical,Resolved,xfinity cable  internet repackage scam
312662,Constant loss of account,28-05-2015,28-May-15,9:13:08 PM,Customer Care Call,Laurel,Maryland,20708,Solved,Yes,Other/Technical,Resolved,constant loss of account
361873,Xfinity Slow Internet,24-06-2015,24-Jun-15,1:16:18 PM,Customer Care Call,Laurel,Maryland,20708,Solved,No,Internet Speed,Resolved,xfinity slow internet
375959,Comcast Poor Customer Service and Degraded Service,30-06-2015,30-Jun-15,7:19:20 PM,Internet,Laurel,Maryland,20708,Solved,No,Service/Network,Resolved,comcast poor customer service and degraded service
262831,Data cap,28-04-2015,28-Apr-15,7:53:37 PM,Customer Care Call,Laurel,Mississippi,39440,Closed,No,Other/Technical,Unresolved,data cap
328006,Comcast Internet,06-08-2015,06-Aug-15,11:05:55 AM,Customer Care Call,Laurel,Mississippi,39440,Solved,No,Other/Technical,Resolved,comcast internet
351933,Billing discrepancies and misrepresentation of package prices,19-06-2015,19-Jun-15,1:40:08 PM,Internet,Lawranceville,Georgia,30045,Solved,No,Billing/Charges,Resolved,billing discrepancies and misrepresentation of package prices
228320,Comcast Cancellation,04-10-2015,04-Oct-15,11:06:01 AM,Internet,Lawrenceville,Georgia,30044,Closed,No,Other/Technical,Unresolved,comcast cancellation
289071,Comcast Data Limit,14-05-2015,14-May-15,12:16:01 AM,Customer Care Call,Lawrenceville,Georgia,30045,Solved,No,Other/Technical,Resolved,comcast data limit
372425,Comcast Data Cap,29-06-2015,29-Jun-15,2:15:07 PM,Internet,Lawrenceville,Georgia,30045,Pending,No,Other/Technical,Unresolved,comcast data cap
277366,lack of service and speed,05-06-2015,05-Jun-15,9:42:42 PM,Internet,League City,Texas,77573,Closed,No,Internet Speed,Unresolved,lack of service and speed
370440,Comcast in violation of merger terms,27-06-2015,27-Jun-15,7:18:54 PM,Customer Care Call,League City,Texas,77539,Solved,No,Other/Technical,Resolved,comcast in violation of merger terms
360320,online adertised price was not honored over phone,23-06-2015,23-Jun-15,10:16:01 PM,Internet,Lebanon,New Hampshire,3766,Solved,No,Other/Technical,Resolved,online adertised price was not honored over phone
358703,"Comcast inflated and ""undetermined"", ever-increasing rates",23-06-2015,23-Jun-15,2:39:13 PM,Customer Care Call,Lebanon,New Jersey,8833,Open,No,Other/Technical,Unresolved,comcast inflated and undetermined everincreasing rates
362928,Locals,24-06-2015,24-Jun-15,5:24:09 PM,Customer Care Call,Lebanon,Oregon,97355,Open,No,Other/Technical,Unresolved,locals
260336,comcast fees and internet services,27-04-2015,27-Apr-15,9:21:34 PM,Customer Care Call,Lebanon,Pennsylvania,17046,Closed,No,Billing/Charges,Unresolved,comcast fees and internet services
233974,Blocking the viewing of websites,14-04-2015,14-Apr-15,10:03:37 AM,Customer Care Call,Lehigh Acres,Florida,33974,Closed,No,Other/Technical,Unresolved,blocking the viewing of websites
299683,bait and switch,20-05-2015,20-May-15,3:46:39 PM,Internet,Lehigh Acres,Florida,33936,Open,No,Other/Technical,Unresolved,bait and switch
360791,Unfair pricing,24-06-2015,24-Jun-15,3:06:22 AM,Internet,Lehigh Acres,Florida,33936,Open,Yes,Billing/Charges,Unresolved,unfair pricing
347557,unresponsive calls to customer service regarding wifi hotspots,17-06-2015,17-Jun-15,10:06:54 PM,Customer Care Call,Lemont,Illinois,60439,Open,No,Service/Network,Unresolved,unresponsive calls to customer service regarding wifi hotspots
222075,COMCAST BILLING,04-07-2015,04-Jul-15,3:03:43 PM,Customer Care Call,Levittown,Pennsylvania,19055,Closed,Yes,Billing/Charges,Unresolved,comcast billing
332408,Comcast promised credits by superviser,06-10-2015,06-Oct-15,11:46:59 AM,Internet,Levittown,Pennsylvania,19055,Open,No,Other/Technical,Unresolved,comcast promised credits by superviser
327786,bait & switch,06-08-2015,06-Aug-15,6:18:48 AM,Internet,Lilburn,Georgia,30047,Closed,No,Other/Technical,Unresolved,bait  switch
362485,Data Caps,24-06-2015,24-Jun-15,3:49:24 PM,Internet,Lilburn,Georgia,30047,Pending,No,Other/Technical,Unresolved,data caps
360828,Data caps,24-06-2015,24-Jun-15,4:21:19 AM,Internet,Lilburn,Georgia,30047,Pending,Yes,Other/Technical,Unresolved,data caps
374157,Comcast data cap,30-06-2015,30-Jun-15,10:32:56 AM,Internet,Lilburn,Georgia,30047,Open,No,Other/Technical,Unresolved,comcast data cap
218049,cheating customer,04-04-2015,04-Apr-15,5:45:02 PM,Internet,Lincolnwood,Illinois,60712,Closed,No,Customer Service,Unresolved,cheating customer
344415,Comcast Bundled Services,16-06-2015,16-Jun-15,7:49:59 PM,Customer Care Call,Lindenwold,New Jersey,8021,Open,Yes,Service/Network,Unresolved,comcast bundled services
341950,Xfinity unable to correct issue of losing connection,15-06-2015,15-Jun-15,5:40:17 PM,Internet,Linwood,New Jersey,8221,Open,No,Other/Technical,Unresolved,xfinity unable to correct issue of losing connection
360235,Comcast,23-06-2015,23-Jun-15,9:44:45 PM,Internet,Lisle,Illinois,60532,Solved,No,Other/Technical,Resolved,comcast
368198,Monopolistic Billing Practices,26-06-2015,26-Jun-15,1:34:44 PM,Internet,Lisle,Illinois,60532,Solved,No,Billing/Charges,Resolved,monopolistic billing practices
256913,300 GB monthly allowance,25-04-2015,25-Apr-15,1:10:02 PM,Customer Care Call,Lithia Springs,Georgia,30122,Closed,No,Other/Technical,Unresolved, gb monthly allowance
360550,Comcast Data Cap,23-06-2015,23-Jun-15,11:36:42 PM,Internet,Lithia Springs,Georgia,30122,Pending,Yes,Other/Technical,Unresolved,comcast data cap
221665,Internet down,04-07-2015,04-Jul-15,1:17:58 PM,Internet,Lithonia,Georgia,30058,Closed,No,Other/Technical,Unresolved,internet down
263720,Comcast Data Threshold,29-04-2015,29-Apr-15,11:30:36 AM,Customer Care Call,Lithonia,Georgia,30058,Closed,No,Other/Technical,Unresolved,comcast data threshold
312637,customer service,28-05-2015,28-May-15,8:49:57 PM,Internet,Lithonia,Georgia,30058,Pending,No,Service/Network,Unresolved,customer service
354540,customer service & price,21-06-2015,21-Jun-15,10:39:53 AM,Internet,Lithonia,Georgia,30058,Closed,No,Service/Network,Unresolved,customer service  price
372723,Loss of Electronics/Poor Customer Service/Faulty Grounding,29-06-2015,29-Jun-15,3:35:57 PM,Customer Care Call,Lithonia,Georgia,30058,Closed,No,Service/Network,Unresolved,loss of electronicspoor customer servicefaulty grounding
274026,Ongoing Comcast internet outages.,05-05-2015,05-May-15,2:42:31 PM,Customer Care Call,Little Rock,Arkansas,72203,Closed,No,Service/Network,Unresolved,ongoing comcast internet outages
359868,unfair Internet prices,23-06-2015,23-Jun-15,7:18:44 PM,Customer Care Call,Little Rock,Arkansas,72223,Solved,No,Other/Technical,Resolved,unfair internet prices
362556,Comcast internet Dropping out,24-06-2015,24-Jun-15,4:00:43 PM,Internet,Little Rock,Arkansas,72223,Solved,No,Other/Technical,Resolved,comcast internet dropping out
361742,Comcast Problems,24-06-2015,24-Jun-15,12:44:28 PM,Customer Care Call,Little Rock,Arkansas,72205,Solved,No,Other/Technical,Resolved,comcast problems
338149,Overcharged for underperforming services,06-12-2015,06-Dec-15,6:20:55 PM,Customer Care Call,Littleton,Colorado,80123,Solved,No,Billing/Charges,Resolved,overcharged for underperforming services
369960,I am being throttled by Comcast,27-06-2015,27-Jun-15,1:14:37 PM,Internet,Littleton,Colorado,80123,Solved,No,Internet Speed,Resolved,i am being throttled by comcast
231375,Comcast Unfair Billing Practices,04-12-2015,04-Dec-15,6:07:28 PM,Internet,Littleton,Massachusetts,1460,Closed,No,Billing/Charges,Unresolved,comcast unfair billing practices
213817,comcast billing shutting off service,04-02-2015,04-Feb-15,11:23:54 AM,Customer Care Call,Live Oak,California,95953,Open,No,Billing/Charges,Unresolved,comcast billing shutting off service
374291,comcastcomcas,30-06-2015,30-Jun-15,11:19:50 AM,Internet,Lndianapolis,Indiana,46228,Open,No,Other/Technical,Unresolved,comcastcomcas
211472,comcast cable,04-01-2015,04-Jan-15,10:43:20 AM,Customer Care Call,Lockport,Illinois,60441,Closed,No,Other/Technical,Unresolved,comcast cable
231374,Fraudulent Billing practices by Comcast,04-12-2015,04-Dec-15,6:03:51 PM,Customer Care Call,Locust Grove,Virginia,22508,Closed,No,Billing/Charges,Unresolved,fraudulent billing practices by comcast
344348,Services Interrupted,16-06-2015,16-Jun-15,7:12:42 PM,Customer Care Call,Locust Grove,Virginia,22508,Solved,No,Service/Network,Resolved,services interrupted
352012,Internet contract issue,19-06-2015,19-Jun-15,2:00:04 PM,Internet,Lodi,California,95242,Solved,No,Other/Technical,Resolved,internet contract issue
366778,Comcast Billing,25-06-2015,25-Jun-15,6:47:13 PM,Internet,Logan,Utah,84321,Solved,Yes,Billing/Charges,Resolved,comcast billing
291331,Xfinity: Bogus modem charges,15-05-2015,15-May-15,9:56:08 AM,Internet,Loganville,Georgia,30052,Solved,No,Billing/Charges,Resolved,xfinity bogus modem charges
316040,n/a (b) (6),31-05-2015,31-May-15,9:25:28 PM,Internet,Loganville,Georgia,30052,Pending,No,Other/Technical,Unresolved,na b 
351393,Comcast,19-06-2015,19-Jun-15,11:20:13 AM,Customer Care Call,Loganville,Georgia,30052,Solved,No,Other/Technical,Resolved,comcast
361105,Poor Customer Service and Internet Availability,24-06-2015,24-Jun-15,9:58:38 AM,Internet,Loganville,Georgia,30052,Solved,No,Service/Network,Resolved,poor customer service and internet availability
324702,Comcast Service,06-05-2015,06-May-15,8:14:46 AM,Customer Care Call,Lonaconing,Maryland,21539,Solved,No,Service/Network,Resolved,comcast service
362024,internet service and phone service,24-06-2015,24-Jun-15,1:54:04 PM,Internet,Long Grove,Illinois,60047,Solved,No,Service/Network,Resolved,internet service and phone service
361528,Xfinity,24-06-2015,24-Jun-15,11:59:36 AM,Customer Care Call,Longmont,Colorado,80504,Open,No,Other/Technical,Unresolved,xfinity
352951,Internet Speeds and Billing Errors,19-06-2015,19-Jun-15,6:41:29 PM,Internet,Los Alamos,New Mexico,87544,Open,Yes,Billing/Charges,Unresolved,internet speeds and billing errors
272972,Comcast Billing Issue,05-04-2015,05-Apr-15,11:57:58 PM,Internet,Los Angeles,California,90034,Closed,No,Billing/Charges,Unresolved,comcast billing issue
367365,Internet Throttling & Unfair Billing Practices,26-06-2015,26-Jun-15,4:21:20 AM,Internet,Los Gatos,California,95032,Closed,No,Billing/Charges,Unresolved,internet throttling  unfair billing practices
367949,Internet Throttling & Unfair Billing Practices,26-06-2015,26-Jun-15,12:04:31 PM,Internet,Los Gatos,California,95032,Solved,No,Billing/Charges,Resolved,internet throttling  unfair billing practices
375794,Comcast False Advertising,30-06-2015,30-Jun-15,6:16:26 PM,Internet,Los Gatos,California,95033,Open,No,Other/Technical,Unresolved,comcast false advertising
370484,Speeds slower than advertised,27-06-2015,27-Jun-15,8:08:01 PM,Customer Care Call,Louisville,Colorado,80027,Solved,No,Internet Speed,Resolved,speeds slower than advertised
305856,Increase in Price of internet,25-05-2015,25-May-15,1:36:39 PM,Internet,Louisville,Tennessee,37777,Solved,Yes,Other/Technical,Resolved,increase in price of internet
362020,Comcast,24-06-2015,24-Jun-15,1:53:15 PM,Internet,Lowell,Massachusetts,1854,Solved,Yes,Other/Technical,Resolved,comcast
333846,Comcast internet,06-10-2015,06-Oct-15,8:25:49 PM,Internet,Lutherville,Maryland,21093,Open,No,Other/Technical,Unresolved,comcast internet
340455,Slowness of Internet,15-06-2015,15-Jun-15,9:07:16 AM,Internet,Lynchburg,Virginia,24502,Solved,No,Internet Speed,Resolved,slowness of internet
339012,Video Throttling,13-06-2015,13-Jun-15,1:12:13 PM,Internet,Lynnfield,Massachusetts,1940,Solved,No,Other/Technical,Resolved,video throttling
349588,Comcast/xfinity,18-06-2015,18-Jun-15,3:38:33 PM,Customer Care Call,Lynnwood,Washington,98036,Solved,No,Other/Technical,Resolved,comcastxfinity
374749,Ridiculous and inconsistent billing,30-06-2015,30-Jun-15,1:30:48 PM,Internet,Lynnwood,Washington,98036,Solved,No,Billing/Charges,Resolved,ridiculous and inconsistent billing
370293,Comcast over inflating Data Meter Usage,27-06-2015,27-Jun-15,5:12:43 PM,Customer Care Call,Mabelton,Georgia,30126,Closed,No,Other/Technical,Unresolved,comcast over inflating data meter usage
227906,Comcast Billing Fraud,04-09-2015,04-Sep-15,10:38:59 PM,Internet,Mableton,Georgia,30126,Closed,No,Billing/Charges,Unresolved,comcast billing fraud
333248,Comcast - Incorrect Billing Issues - Has Happened on Multiple Occasions with my Account,06-10-2015,06-Oct-15,4:27:06 PM,Internet,Mableton,Georgia,30126,Solved,No,Billing/Charges,Resolved,comcast  incorrect billing issues  has happened on multiple occasions with my account
371924,Repeated issues with Comcast billing and customer service,29-06-2015,29-Jun-15,11:53:31 AM,Internet,Macomb,Illinois,61455,Solved,No,Billing/Charges,Resolved,repeated issues with comcast billing and customer service
300802,Comcast Data cap,21-05-2015,21-May-15,9:05:26 AM,Customer Care Call,Madison,Alabama,35756,Open,No,Other/Technical,Unresolved,comcast data cap
361078,Unfair pricing practices,24-06-2015,24-Jun-15,9:50:19 AM,Internet,Madison,Alabama,35758,Solved,Yes,Billing/Charges,Resolved,unfair pricing practices
300500,Comcast Customer Service,20-05-2015,20-May-15,8:49:38 PM,Internet,Madison,Connecticut,6443,Solved,No,Service/Network,Resolved,comcast customer service
340564,Comcast Business Internet -- Not Providing Service to New Location & Will Not Terminate Contract Despite Multiple Attempts,15-06-2015,15-Jun-15,10:16:23 AM,Internet,Madison,Mississippi,39110,Solved,No,Service/Network,Resolved,comcast business internet  not providing service to new location  will not terminate contract despite multiple attempts
324188,Data Caps Discourage Commerce,06-04-2015,06-Apr-15,6:55:59 PM,Customer Care Call,Madison,Tennessee,37115,Solved,No,Other/Technical,Resolved,data caps discourage commerce
359823,Comcast Internet Is Atrocious,23-06-2015,23-Jun-15,7:07:16 PM,Internet,Magalia,California,95954,Pending,No,Other/Technical,Unresolved,comcast internet is atrocious
365166,Comcast,25-06-2015,25-Jun-15,1:51:26 PM,Customer Care Call,Manahawkin,New Jersey,8059,Solved,No,Other/Technical,Resolved,comcast
371299,Internet speed,28-06-2015,28-Jun-15,9:09:54 PM,Customer Care Call,Manahawkin,New Jersey,8050,Open,No,Internet Speed,Unresolved,internet speed
270663,Comcast cancellation issue,05-03-2015,05-Mar-15,3:41:03 PM,Customer Care Call,Manassas,Virginia,20110,Solved,No,Other/Technical,Resolved,comcast cancellation issue
244436,internet availability,20-04-2015,20-Apr-15,11:43:14 AM,Customer Care Call,Manchester,New Hampshire,3102,Closed,No,Other/Technical,Unresolved,internet availability
